passenger,start,end,time
5687,1,5,905
5688,5,6,1018
5689,10,11,1099
5690,6,13,1096
5691,12,13,872
5692,5,6,236
5693,8,14,256
5694,6,13,147
5695,4,5,541
5696,7,12,733
5697,9,10,670
5698,8,10,412
5699,2,4,1057
5700,6,7,295
5701,5,14,94
5702,5,13,856
5703,7,13,415
5704,7,10,1083
5705,9,12,1084
5706,7,12,371
5707,7,10,859
5708,6,10,168
5709,9,12,138
5710,8,12,678
5711,13,14,521
5712,9,13,968
5713,10,13,597
5714,7,14,827
5715,11,13,973
5716,5,10,507
5717,10,14,250
5718,6,7,541
5719,5,11,948
5720,6,8,1009
5721,8,14,496
5722,7,14,1152
5723,3,7,603
5724,2,9,817
5725,8,13,508
5726,11,12,523
5727,9,14,1129
5728,7,14,280
5729,6,8,577
5730,7,12,877
5731,8,14,898
5732,7,13,486
5733,6,10,85
5734,5,8,168
5735,5,8,1083
5736,7,12,4
5737,4,12,1068
5738,7,12,265
5739,8,14,61
5740,12,13,422
5741,9,14,11
5742,9,10,16
5743,7,9,974
5744,7,8,511
5745,9,12,319
5746,6,11,669
5747,7,10,915
5748,6,10,1173
5749,9,13,1046
5750,6,8,289
5751,5,14,507
5752,4,7,493
5753,10,14,678
5754,6,11,925
5755,3,9,563
5756,8,9,156
5757,5,8,864
5758,5,8,1180
5759,7,11,368
5760,0,14,1050
5761,8,14,387
5762,7,11,1125
5763,8,9,183
5764,2,4,1174
5765,4,7,453
5766,8,10,202
5767,11,13,549
5768,11,13,334
5769,6,11,782
5770,9,12,146
5771,9,10,699
5772,3,6,153
5773,4,10,1179
5774,11,13,223
5775,6,9,567
5776,5,12,1051
5777,6,14,1114
5778,7,13,795
5779,5,6,155
5780,6,12,1165
5781,0,14,402
5782,9,12,833
5783,10,13,221
5784,7,13,345
5785,5,8,1162
5786,11,14,391
5787,6,11,457
5788,8,14,121
5789,10,11,475
5790,5,8,1049
5791,4,7,1086
5792,8,14,528
5793,12,13,439
5794,5,8,273
5795,7,13,280
5796,5,10,1048
5797,1,3,1196
5798,10,14,933
5799,8,13,790
5800,8,9,35
5801,0,4,1067
5802,7,14,443
5803,9,13,204
5804,0,9,218
5805,9,10,10
5806,5,7,847
5807,7,10,876
5808,7,14,769
5809,7,13,380
5810,2,3,487
5811,5,13,624
5812,6,7,20
5813,5,12,847
5814,7,12,733
5815,8,11,39
5816,1,7,1109
5817,8,10,1053
5818,3,13,948
5819,8,12,774
5820,8,12,84
5821,7,10,730
5822,5,7,955
5823,9,11,1017
5824,3,6,257
5825,0,4,1028
5826,4,14,707
5827,9,14,1156
5828,5,7,1120
5829,5,14,1048
5830,9,12,705
5831,8,12,794
5832,12,14,821
5833,9,12,1118
5834,10,11,557
5835,3,13,913
5836,6,13,124
5837,1,11,762
5838,12,14,1005
5839,6,14,501
5840,4,13,421
5841,5,10,41
5842,6,11,632
5843,10,11,767
5844,9,11,435
5845,6,14,704
5846,5,8,403
5847,8,9,1176
5848,7,10,946
5849,9,13,591
5850,9,11,949
5851,6,10,52
5852,5,10,237
5853,11,14,5
5854,4,13,1188
5855,5,7,656
5856,6,13,64
5857,9,13,440
5858,2,4,495
5859,8,12,526
5860,4,10,650
5861,7,13,847
5862,6,7,223
5863,6,10,141
5864,6,8,698
5865,5,14,266
5866,9,11,358
5867,6,7,79
5868,6,8,1107
5869,9,10,325
5870,5,14,595
5871,5,12,62
5872,13,14,1053
5873,7,8,146
5874,7,14,296
5875,9,14,398
5876,9,13,66
5877,9,10,508
5878,5,11,951
5879,4,6,876
5880,9,13,890
5881,0,4,897
5882,6,7,1124
5883,7,10,847
5884,8,11,362
5885,7,8,330
5886,1,4,319
5887,6,11,167
5888,4,6,1003
5889,1,5,770
5890,6,11,1157
5891,4,8,352
5892,10,11,178
5893,3,4,457
5894,10,11,1108
5895,2,12,112
5896,6,7,459
5897,7,13,373
5898,8,13,261
5899,6,11,782
5900,9,14,428
5901,8,11,77
5902,7,10,976
5903,5,13,334
5904,9,14,849
5905,4,11,884
5906,9,11,1035
5907,0,1,597
5908,4,8,511
5909,4,7,666
5910,0,14,1099
5911,6,14,606
5912,8,9,696
5913,3,8,730
5914,4,10,1038
5915,8,10,373
5916,5,11,397
5917,9,13,186
5918,6,8,459
5919,8,14,1104
5920,3,5,225
5921,2,7,977
5922,7,14,599
5923,10,12,888
5924,8,11,802
5925,4,7,200
5926,0,6,916
5927,4,14,1188
5928,12,13,529
5929,7,9,244
5930,3,12,191
5931,1,13,1112
5932,8,9,953
5933,1,7,186
5934,8,12,267
5935,6,12,528
5936,6,12,475
5937,10,12,899
5938,11,12,844
5939,13,14,620
5940,9,11,28
5941,8,14,904
5942,8,11,974
5943,6,11,452
5944,7,12,299
5945,4,13,904
5946,7,11,332
5947,6,7,34
5948,5,13,988
5949,3,5,1111
5950,8,10,500
5951,5,10,794
5952,10,11,820
5953,5,12,881
5954,8,10,737
5955,1,13,794
5956,6,8,362
5957,6,9,67
5958,5,10,735
5959,7,13,816
5960,7,10,1036
5961,0,14,827
5962,4,5,1198
5963,6,11,18
5964,6,13,405
5965,4,7,279
5966,7,8,302
5967,10,12,306
5968,3,10,1116
5969,6,12,774
5970,4,10,398
5971,6,13,196
5972,6,8,1118
5973,9,14,1027
5974,13,14,1065
5975,4,13,566
5976,6,9,1017
5977,8,10,273
5978,10,11,1117
5979,6,11,6
5980,5,14,345
5981,4,7,578
5982,8,9,425
5983,9,14,674
5984,11,12,449
5985,9,11,104
5986,9,10,149
5987,3,14,832
5988,3,10,662
5989,13,14,94
5990,9,12,309
5991,8,10,965
5992,5,9,1037
5993,11,12,423
5994,6,7,213
5995,9,10,1055
5996,0,10,117
5997,5,13,392
5998,4,12,238
5999,9,13,784
6000,9,12,330
6001,7,12,421
6002,6,7,18
6003,9,13,483
6004,4,12,1002
6005,4,10,1097
6006,11,13,565
6007,5,14,1104
6008,6,10,382
6009,9,13,70
6010,4,11,605
6011,6,14,921
6012,2,13,653
6013,7,10,659
6014,9,12,319
6015,4,13,1164
6016,4,13,205
6017,8,11,1184
6018,8,12,408
6019,4,13,83
6020,5,10,692
6021,7,13,985
6022,12,13,1194
6023,7,12,504
6024,4,14,885
6025,8,9,468
6026,8,11,1097
6027,4,8,207
6028,8,12,940
6029,12,13,423
6030,5,7,167
6031,9,14,540
6032,7,9,4
6033,4,6,25
6034,5,8,394
6035,4,8,285
6036,4,11,1002
6037,4,6,581
6038,13,14,229
6039,2,7,646
6040,10,11,942
6041,5,7,675
6042,5,7,578
6043,6,13,1084
6044,7,11,141
6045,0,2,816
6046,9,12,474
6047,7,13,25
6048,6,13,382
6049,4,6,773
6050,7,13,840
6051,12,13,132
6052,8,12,185
6053,4,5,1145
6054,9,12,771
6055,9,11,874
6056,1,12,6
6057,8,12,964
6058,8,9,304
6059,5,11,1154
6060,1,6,323
6061,0,7,984
6062,7,9,228
6063,4,5,208
6064,4,11,991
6065,5,8,998
6066,7,14,669
6067,3,7,1097
6068,4,11,26
6069,7,10,970
6070,6,8,425
6071,8,9,1105
6072,9,10,958
6073,5,7,981
6074,12,13,444
6075,8,10,647
6076,0,2,782
6077,9,10,493
6078,9,12,58
6079,7,11,1091
6080,7,14,20
6081,6,9,24
6082,11,12,940
6083,12,13,926
6084,9,12,387
6085,13,14,188
6086,8,11,828
6087,7,11,1026
6088,12,14,18
6089,9,11,47
6090,4,7,977
6091,6,7,1002
6092,8,14,214
6093,2,10,832
6094,5,6,360
6095,4,12,191
6096,1,2,1057
6097,13,14,106
6098,5,8,791
6099,8,14,1194
6100,9,10,382
6101,5,6,1150
6102,8,11,696
6103,8,10,250
6104,9,11,121
6105,0,5,132
6106,11,14,645
6107,4,7,79
6108,7,11,389
6109,4,6,404
6110,6,12,166
6111,7,14,89
6112,9,14,818
6113,5,14,366
6114,0,11,284
6115,1,6,550
6116,5,8,169
6117,0,11,305
6118,5,10,1079
6119,6,14,1062
6120,7,13,951
6121,9,10,257
6122,4,8,105
6123,4,5,734
6124,7,14,808
6125,9,10,1059
6126,8,10,350
6127,4,12,838
6128,10,11,1125
6129,3,13,1161
6130,6,10,538
6131,0,8,367
6132,2,4,702
6133,4,14,329
6134,8,12,914
6135,0,3,418
6136,5,6,354
6137,9,10,133
6138,8,10,239
6139,6,13,672
6140,6,8,138
6141,12,13,685
6142,6,7,1141
6143,0,13,274
6144,6,12,1089
6145,9,14,21
6146,9,10,871
6147,8,11,1006
6148,5,10,107
6149,2,3,980
6150,3,12,24
6151,10,12,419
6152,8,14,15
6153,5,11,628
6154,4,5,680
6155,5,10,975
6156,8,10,737
6157,9,12,998
6158,5,6,295
6159,7,8,751
6160,9,13,885
6161,4,6,1053
6162,8,9,162
6163,9,13,1052
6164,9,11,91
6165,8,13,689
6166,13,14,4
6167,10,13,442
6168,7,8,196
6169,1,7,1054
6170,8,14,418
6171,3,6,810
6172,6,8,738
6173,9,13,983
6174,2,7,261
6175,7,8,396
6176,6,8,994
6177,6,7,420
6178,13,14,365
6179,6,13,734
6180,7,9,1148
6181,6,10,602
6182,6,13,1069
6183,7,8,1063
6184,6,13,53
6185,13,14,563
6186,6,10,608
6187,4,13,1026
6188,8,11,158
6189,7,9,1101
6190,5,10,215
6191,7,10,337
6192,7,13,111
6193,5,8,228
6194,0,3,1176
6195,4,14,509
6196,1,12,471
6197,1,10,618
6198,0,3,541
6199,4,10,738
6200,8,13,552
6201,6,12,164
6202,4,9,229
6203,9,10,1127
6204,4,12,1156
6205,1,7,433
6206,8,12,680
6207,5,11,261
6208,8,10,35
6209,9,10,27
6210,6,14,454
6211,7,11,292
6212,5,14,97
6213,3,10,846
6214,8,14,1104
6215,8,9,1165
6216,5,10,144
6217,6,7,630
6218,5,14,517
6219,6,9,393
6220,6,13,1180
6221,5,7,432
6222,4,13,673
6223,11,13,844
6224,4,14,495
6225,0,13,394
6226,10,13,1081
6227,6,10,817
6228,4,10,964
6229,7,10,278
6230,8,9,51
6231,7,11,738
6232,3,9,440
6233,12,14,628
6234,5,10,1087
6235,7,10,1170
6236,4,14,634
6237,1,10,568
6238,7,10,217
6239,13,14,790
6240,9,13,890
6241,8,9,245
6242,4,13,22
6243,5,11,915
6244,9,10,337
6245,6,7,7
6246,7,14,674
6247,7,12,507
6248,3,6,481
6249,1,9,479
6250,7,12,60
6251,8,10,494
6252,8,13,238
6253,9,10,138
6254,6,7,615
6255,1,3,940
6256,3,5,1125
6257,5,6,1148
6258,2,8,287
6259,9,12,186
6260,8,12,311
6261,5,11,842
6262,5,11,521
6263,4,14,819
6264,5,8,227
6265,8,12,457
6266,8,10,516
6267,6,10,235
6268,6,11,40
6269,4,10,457
6270,11,14,959
6271,9,12,779
6272,6,12,97
6273,5,10,61
6274,9,10,449
6275,5,6,492
6276,9,12,660
6277,6,11,670
6278,6,7,458
6279,9,14,378
6280,8,14,881
6281,8,13,1046
6282,5,10,939
6283,5,14,1031
6284,8,10,369
6285,11,12,118
6286,9,14,798
6287,9,10,1106
6288,6,7,1105
6289,6,13,68
6290,6,11,368
6291,9,11,358
6292,4,9,823
6293,9,11,35
6294,9,14,325
6295,1,11,446
6296,6,7,856
6297,8,13,467
6298,6,10,974
6299,3,5,1028
6300,7,12,1038
6301,10,12,328
6302,4,6,659
6303,5,6,1033
6304,1,10,118
6305,5,9,957
6306,1,4,392
6307,6,13,543
6308,12,14,865
6309,6,14,366
6310,6,14,474
6311,9,14,915
6312,7,12,331
6313,1,12,1180
6314,8,11,262
6315,8,12,540
6316,7,10,523
6317,7,8,1066
6318,6,7,400
6319,7,11,644
6320,1,3,154
6321,7,14,298
6322,7,14,641
6323,4,7,173
6324,2,3,73
6325,8,14,680
6326,1,12,700
6327,13,14,872
6328,4,9,497
6329,5,14,519
6330,5,6,1064
6331,8,11,578
6332,4,11,1087
6333,7,9,172
6334,5,13,28
6335,9,14,650
6336,1,11,1045
6337,8,10,160
6338,11,13,912
6339,4,11,671
6340,5,14,931
6341,7,11,922
6342,11,13,822
6343,2,10,114
6344,6,10,664
6345,5,8,1043
6346,5,12,1022
6347,4,6,717
6348,7,12,284
6349,7,13,684
6350,9,14,1110
6351,5,14,584
6352,9,14,377
6353,6,7,551
6354,8,10,369
6355,0,11,522
6356,6,14,161
6357,11,12,637
6358,9,11,782
6359,3,12,588
6360,9,14,42
6361,6,8,315
6362,5,7,327
6363,8,14,963
6364,9,11,304
6365,4,8,900
6366,4,13,13
6367,8,12,254
6368,2,4,864
6369,5,7,12
6370,2,10,74
6371,6,12,941
6372,8,12,117
6373,5,10,144
6374,5,13,1040
6375,12,14,66
6376,9,12,981
6377,8,14,70
6378,7,14,115
6379,9,11,172
6380,4,12,441
6381,3,5,850
6382,11,12,115
6383,13,14,896
6384,7,10,609
6385,8,13,424
6386,5,8,837
6387,10,14,1090
6388,4,13,1102
6389,4,14,1184
6390,6,11,362
6391,8,12,249
6392,9,11,632
6393,2,8,341
6394,11,13,106
6395,9,14,519
6396,6,12,617
6397,9,13,822
6398,9,11,805
6399,9,10,703
6400,9,14,992
6401,7,14,465
6402,9,12,396
6403,8,9,1123
6404,8,12,204
6405,5,8,432
6406,6,13,796
6407,9,13,669
6408,7,14,1178
6409,7,13,135
6410,10,11,349
6411,1,3,597
6412,11,13,625
6413,4,5,620
6414,4,12,324
6415,7,13,959
6416,9,13,668
6417,4,9,795
6418,6,10,623
6419,4,10,115
6420,6,14,204
6421,3,14,282
6422,4,9,226
6423,9,10,108
6424,12,14,1057
6425,6,14,989
6426,8,10,198
6427,6,7,54
6428,9,13,50
6429,4,13,269
6430,1,9,134
6431,12,14,516
6432,6,11,324
6433,4,12,538
6434,8,13,557
6435,9,13,1034
6436,6,8,48
6437,3,7,5
6438,4,14,1092
6439,5,14,324
6440,7,11,986
6441,9,13,413
6442,6,9,107
6443,4,13,480
6444,6,8,236
6445,10,14,558
6446,5,11,215
6447,5,14,666
6448,3,9,775
6449,11,12,690
6450,9,14,947
6451,0,7,493
6452,6,12,675
6453,4,6,547
6454,5,10,49
6455,11,14,1179
6456,13,14,590
6457,10,11,1074
6458,12,13,552
6459,9,10,479
6460,6,12,1087
6461,6,10,29
6462,4,8,877
6463,0,3,1056
6464,9,11,1029
6465,4,8,69
6466,6,9,24
6467,13,14,610
6468,8,10,226
6469,6,11,571
6470,7,12,206
6471,10,13,381
6472,6,7,1038
6473,11,14,518
6474,5,9,39
6475,6,7,837
6476,0,10,603
6477,0,7,317
6478,1,13,972
6479,9,10,831
6480,5,7,1091
6481,5,14,322
6482,7,9,1141
6483,10,13,571
6484,7,8,298
6485,12,14,392
6486,9,14,259
6487,11,14,479
6488,2,13,572
6489,7,14,680
6490,6,14,199
6491,4,14,210
6492,6,13,547
6493,13,14,601
6494,5,6,345
6495,8,12,633
6496,8,10,265
6497,6,12,361
6498,8,14,162
6499,9,14,879
6500,9,11,176
6501,9,14,469
6502,4,14,34
6503,7,10,203
6504,9,11,467
6505,7,13,831
6506,3,7,387
6507,11,12,753
6508,1,12,563
6509,8,13,563
6510,12,13,722
6511,3,5,303
6512,7,8,1069
6513,6,14,563
6514,4,10,266
6515,6,7,372
6516,4,11,493
6517,8,12,28
6518,5,7,491
6519,6,12,693
6520,7,8,979
6521,4,8,304
6522,7,12,1094
6523,7,11,570
6524,5,13,40
6525,8,13,92
6526,6,14,826
6527,6,11,592
6528,7,14,731
6529,13,14,625
6530,5,7,1107
6531,8,14,116
6532,7,13,420
6533,0,6,406
6534,5,12,1027
6535,8,13,414
6536,9,10,172
6537,8,9,355
6538,11,13,531
6539,4,14,1048
6540,1,9,428
6541,9,13,443
6542,4,7,272
6543,0,11,803
6544,5,12,439
6545,12,13,401
6546,5,11,852
6547,11,12,82
6548,5,9,685
6549,7,14,429
6550,3,5,964
6551,9,14,446
6552,7,8,954
6553,9,12,95
6554,6,14,934
6555,2,7,599
6556,13,14,1168
6557,9,11,1181
6558,6,10,702
6559,5,11,447
6560,4,6,7
6561,1,9,35
6562,6,12,77
6563,11,12,436
6564,8,14,804
6565,5,14,473
6566,13,14,946
6567,8,9,777
6568,4,5,934
6569,8,14,173
6570,9,10,880
6571,6,7,115
6572,9,14,242
6573,6,13,844
6574,9,14,877
6575,4,11,7
6576,9,11,365
6577,4,14,941
6578,9,10,574
6579,12,13,681
6580,9,11,1168
6581,9,11,167
6582,4,5,854
6583,5,9,651
6584,5,7,799
6585,5,9,590
6586,8,11,1090
6587,13,14,279
6588,4,12,866
6589,6,9,685
6590,3,4,63
6591,4,13,612
6592,5,9,995
6593,7,9,286
6594,9,11,35
6595,8,13,813
6596,4,9,729
6597,7,13,717
6598,9,11,842
6599,6,13,329
6600,9,10,232
6601,4,9,997
6602,1,8,687
6603,7,9,155
6604,9,10,195
6605,12,14,166
6606,7,9,1181
6607,7,13,967
6608,4,14,239
6609,7,14,97
6610,4,12,143
6611,8,12,330
6612,4,11,902
6613,9,13,718
6614,7,14,1
6615,5,12,698
6616,6,12,267
6617,4,9,597
6618,5,13,258
6619,5,7,337
6620,9,11,102
6621,1,11,1073
6622,1,4,28
6623,11,14,1149
6624,6,12,761
6625,1,9,244
6626,9,12,936
6627,2,13,264
6628,9,13,37
6629,7,13,123
6630,5,6,659
6631,7,8,91
6632,7,13,35
6633,8,13,622
6634,5,9,1031
6635,5,7,86
6636,8,10,785
6637,8,11,915
6638,8,13,910
6639,4,7,472
6640,4,13,1189
6641,12,14,126
6642,9,14,481
6643,6,14,250
6644,13,14,314
6645,13,14,308
6646,8,11,1041
6647,8,9,6
6648,9,13,159
6649,4,7,99
6650,4,6,104
6651,9,10,657
6652,10,14,784
6653,9,11,527
6654,7,10,826
6655,7,8,201
6656,0,8,369
6657,2,13,86
6658,4,7,178
6659,9,14,653
6660,5,12,198
6661,4,5,661
6662,8,11,97
6663,10,12,967
6664,9,12,1051
6665,2,11,421
6666,4,8,805
6667,7,10,356
6668,9,13,779
6669,9,13,423
6670,6,8,747
6671,3,13,547
6672,6,13,239
6673,6,7,957
6674,6,7,770
6675,5,7,851
6676,11,13,764
6677,4,5,324
6678,7,14,44
6679,5,13,354
6680,0,12,246
6681,7,11,968
6682,7,10,289
6683,6,11,525
6684,7,8,227
6685,10,11,463
6686,3,12,114
6687,6,7,947
6688,5,11,665
6689,9,12,530
6690,7,10,344
6691,8,12,296
6692,6,11,380
6693,7,9,452
6694,4,7,294
6695,10,11,149
6696,6,7,623
6697,4,8,883
6698,3,7,1076
6699,12,14,270
6700,7,8,443
6701,8,9,148
6702,5,6,891
6703,7,10,587
6704,5,14,14
6705,5,10,386
6706,6,13,666
6707,4,10,757
6708,1,4,195
6709,7,12,534
6710,10,14,692
6711,8,10,650
6712,7,14,330
6713,7,12,505
6714,12,14,1087
6715,7,8,419
6716,5,9,948
6717,4,7,245
6718,9,13,298
6719,8,14,619
6720,8,12,1037
6721,6,11,644
6722,8,13,790
6723,4,14,74
6724,7,8,909
6725,8,13,914
6726,7,10,462
6727,2,6,217
6728,4,14,65
6729,4,6,730
6730,8,11,482
6731,4,14,615
6732,6,14,1113
6733,4,9,1007
6734,10,13,364
6735,11,13,894
6736,5,8,587
6737,9,10,749
6738,4,8,902
6739,5,11,1076
6740,5,9,673
6741,7,11,756
6742,10,12,27
6743,7,14,1134
6744,2,4,365
6745,7,11,332
6746,6,8,157
6747,5,14,430
6748,7,8,673
6749,4,5,83
6750,6,10,203
6751,12,14,946
6752,6,7,571
6753,5,14,285
6754,10,13,827
6755,8,9,435
6756,13,14,1166
6757,6,8,261
6758,2,10,1103
6759,6,12,789
6760,7,11,985
6761,9,10,209
6762,10,12,790
6763,7,10,903
6764,0,13,111
6765,8,10,726
6766,9,14,776
6767,4,8,553
6768,3,9,1173
6769,9,11,886
6770,1,13,1063
6771,4,8,502
6772,9,10,200
6773,4,14,293
6774,6,11,429
6775,2,11,858
6776,9,10,879
6777,9,12,493
6778,4,5,1123
6779,11,12,1001
6780,13,14,476
6781,6,11,827
6782,13,14,1055
6783,0,2,262
6784,4,7,1142
6785,11,13,1187
6786,8,12,467
6787,7,8,817
6788,8,13,607
6789,4,11,795
6790,7,14,110
6791,4,5,78
6792,9,12,626
6793,11,12,563
6794,4,11,45
6795,11,14,45
6796,12,13,544
6797,9,12,65
6798,11,14,316
6799,9,11,1107
6800,8,10,1019
6801,5,12,647
6802,9,12,497
6803,9,10,27
6804,7,13,955
6805,7,14,545
6806,13,14,923
6807,5,13,422
6808,7,12,591
6809,6,10,900
6810,7,8,165
6811,5,6,900
6812,8,14,1114
6813,5,8,1104
6814,5,7,537
6815,11,12,27
6816,8,13,671
6817,8,10,1106
6818,13,14,1170
6819,11,14,352
6820,13,14,406
6821,9,11,971
6822,8,10,119
6823,6,10,606
6824,9,10,484
6825,8,14,1180
6826,6,8,466
6827,2,8,514
6828,0,14,424
6829,8,9,168
6830,7,11,508
6831,9,13,492
6832,11,14,548
6833,9,12,468
6834,13,14,523
6835,10,11,931
6836,8,13,389
6837,6,12,716
6838,7,12,257
6839,0,7,814
6840,5,8,852
6841,8,12,1105
6842,0,9,947
6843,9,13,1172
6844,5,7,1114
6845,4,6,984
6846,7,13,1013
6847,11,14,1134
6848,6,7,863
6849,6,13,515
6850,5,7,652
6851,4,13,794
6852,9,11,472
6853,9,12,23
6854,4,10,441
6855,4,7,128
6856,8,11,1067
6857,9,11,411
6858,8,9,326
6859,4,9,784
6860,1,10,966
6861,3,9,885
6862,13,14,193
6863,10,14,0
6864,9,14,738
6865,10,12,1153
6866,5,9,819
6867,0,2,539
6868,11,13,105
6869,9,14,1101
6870,7,9,1061
6871,9,11,1139
6872,9,11,1149
6873,6,7,1055
6874,9,12,756
6875,7,8,1014
6876,6,9,138
6877,4,14,534
6878,6,9,529
6879,4,11,390
6880,9,12,493
6881,9,10,351
6882,9,10,368
6883,2,9,375
6884,4,13,151
6885,13,14,1026
6886,4,6,108
6887,7,8,886
6888,12,14,457
6889,1,4,404
6890,0,2,1194
6891,0,5,920
6892,7,9,315
6893,7,9,1160
6894,13,14,251
6895,9,13,1049
6896,7,14,1012
6897,4,8,615
6898,9,11,968
6899,3,7,1077
6900,8,14,509
6901,6,14,1055
6902,7,9,1119
6903,13,14,800
6904,6,8,1127
6905,9,10,355
6906,2,8,913
6907,7,9,254
6908,9,11,399
6909,5,10,77
6910,4,11,883
6911,12,14,176
6912,5,12,1003
6913,5,7,888
6914,4,11,970
6915,2,11,1199
6916,9,11,858
6917,8,9,805
6918,7,11,992
6919,8,13,886
6920,6,7,85
6921,4,8,1133
6922,9,11,675
6923,6,9,951
6924,8,12,539
6925,8,13,746
6926,8,10,212
6927,9,10,1027
6928,5,7,789
6929,8,10,483
6930,4,6,916
6931,5,6,279
6932,11,13,980
6933,6,10,1110
6934,8,12,729
6935,6,7,477
6936,1,4,382
6937,9,10,926
6938,7,14,822
6939,6,14,477
6940,7,12,515
6941,5,13,835
6942,6,10,1089
6943,10,13,922
6944,8,13,821
6945,7,13,710
6946,4,7,1124
6947,4,13,488
6948,10,12,312
6949,8,11,836
6950,8,10,119
6951,8,13,207
6952,6,13,711
6953,7,11,791
6954,7,9,709
6955,7,12,49
6956,9,14,604
6957,2,7,166
6958,9,10,1195
6959,4,11,1119
6960,9,12,124
6961,7,8,770
6962,12,14,411
6963,3,14,725
6964,5,7,56
6965,8,13,739
6966,7,14,192
6967,6,7,926
6968,9,13,407
6969,4,10,855
6970,8,9,965
6971,6,12,1054
6972,5,10,188
6973,7,9,271
6974,3,13,1121
6975,8,13,157
6976,4,10,833
6977,6,14,763
6978,10,14,571
6979,7,12,1032
6980,5,9,362
6981,3,9,349
6982,4,11,425
6983,6,7,890
6984,12,14,410
6985,7,9,223
6986,9,13,662
6987,12,14,770
6988,4,5,414
6989,7,14,534
6990,9,14,705
6991,12,14,286
6992,9,11,50
6993,8,12,397
6994,10,12,1180
6995,6,8,584
6996,4,7,217
6997,7,12,1005
6998,4,14,47
6999,8,14,575
7000,4,9,681
7001,4,14,710
7002,0,6,639
7003,7,9,888
7004,7,12,645
7005,1,5,593
7006,7,13,650
7007,12,14,778
7008,6,13,809
7009,10,14,780
7010,7,13,300
7011,8,9,0
7012,11,14,637
7013,9,14,600
7014,13,14,917
7015,8,10,374
7016,5,14,1146
7017,9,11,322
7018,7,9,967
7019,4,6,346
7020,8,11,561
7021,6,13,1167
7022,2,10,730
7023,6,7,345
7024,6,11,1196
7025,7,8,252
7026,3,12,242
7027,6,14,987
7028,8,14,648
7029,6,13,1118
7030,8,12,1126
7031,5,14,855
7032,9,14,687
7033,8,12,301
7034,7,11,680
7035,7,9,359
7036,4,8,279
7037,4,13,673
7038,6,12,57
7039,4,8,950
7040,6,7,398
7041,7,11,769
7042,5,11,1172
7043,12,14,13
7044,6,8,722
7045,8,14,10
7046,2,7,605
7047,9,14,509
7048,8,12,232
7049,5,7,867
7050,6,8,835
7051,7,9,572
7052,8,11,695
7053,12,14,693
7054,6,13,558
7055,4,11,144
7056,0,2,622
7057,9,12,460
7058,10,12,1088
7059,7,12,952
7060,5,9,872
7061,2,6,286
7062,7,9,1008
7063,8,12,275
7064,7,8,646
7065,8,14,830
7066,6,13,653
7067,6,10,39
7068,11,13,257
7069,8,13,10
7070,6,10,22
7071,7,10,65
7072,6,9,1105
7073,7,11,57
7074,8,10,294
7075,9,10,206
7076,2,9,222
7077,1,11,712
7078,9,12,674
7079,2,9,35
7080,6,10,561
7081,8,14,57
7082,7,14,1154
7083,7,11,318
7084,9,14,5
7085,9,10,1073
7086,11,13,326
7087,13,14,234
7088,9,12,412
7089,6,8,820
7090,3,7,519
7091,5,7,363
7092,6,9,57
7093,6,7,57
7094,2,12,1119
7095,9,14,888
7096,1,10,705
7097,11,13,1187
7098,3,7,1068
7099,7,10,592
7100,13,14,370
7101,7,10,819
7102,1,8,385
7103,8,12,31
7104,4,12,727
7105,5,12,26
7106,8,11,89
7107,3,9,747
7108,9,14,271
7109,8,11,592
7110,9,13,1158
7111,8,12,705
7112,9,14,109
7113,5,6,9
7114,8,11,291
7115,6,12,978
7116,5,6,280
7117,9,11,966
7118,4,8,1094
7119,9,12,88
7120,8,10,645
7121,8,12,127
7122,1,4,727
7123,6,14,671
7124,9,10,469
7125,9,12,1053
7126,13,14,1200
7127,7,14,685
7128,10,11,1155
7129,5,13,911
7130,5,6,1019
7131,13,14,867
7132,8,11,763
7133,12,14,1042
7134,13,14,896
7135,8,13,1042
7136,13,14,804
7137,12,14,1121
7138,5,7,284
7139,4,14,593
7140,4,6,37
7141,12,14,676
7142,6,10,401
7143,1,8,894
7144,8,10,999
7145,9,10,207
7146,5,14,325
7147,0,12,435
7148,7,11,977
7149,10,11,1094
7150,9,10,201
7151,12,14,383
7152,9,13,261
7153,9,12,1003
7154,8,11,972
7155,4,12,184
7156,9,12,512
7157,11,14,143
7158,9,14,761
7159,9,10,681
7160,6,7,1039
7161,9,14,99
7162,7,13,263
7163,8,13,904
7164,4,5,117
7165,8,14,580
7166,8,10,834
7167,9,13,814
7168,12,13,619
7169,5,12,296
7170,6,11,630
7171,6,11,486
7172,11,13,190
7173,4,5,634
7174,9,13,76
7175,7,9,904
7176,7,13,826
7177,3,10,927
7178,6,7,193
7179,8,10,413
7180,5,6,198
7181,12,14,491
7182,0,5,332
7183,7,9,1062
7184,9,11,738
7185,12,13,432
7186,4,14,495
7187,9,14,657
7188,6,11,700
7189,7,12,880
7190,8,13,126
7191,3,12,853
7192,4,13,1001
7193,7,9,611
7194,1,3,746
7195,11,12,898
7196,6,8,246
7197,7,12,175
7198,7,11,131
7199,0,6,233
7200,2,13,233
7201,9,10,497
7202,1,11,651
7203,6,7,75
7204,4,12,1032
7205,9,11,909
7206,7,9,1104
7207,2,10,356
7208,7,12,579
7209,4,6,632
7210,4,13,985
7211,5,10,856
7212,7,9,791
7213,4,9,1188
